data_asin,title,price,original_price,rating,link
B097K6KVBH,"INNO3D NVIDIA GEFORCE RTX 3070 Ti X3 8 GB GDDR6X 256-bit PCI-E 4.0 X16 Gaming Graphics Card - N307T3-086X-1820VA45, pci_e_x4",No price,No ORIGINAL PRICE,3,https://www.amazon.in/INNO3D-GEFORCE-GDDR6X-256-bit-Graphic/dp/B097K6KVBH/ref=sr_1_259?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-259
B096T7WGKD,"Thermaltake TT Premium PCI-E 4.0 High Speed Flexible Extender Riser Cable 600mm AC-059-CO1OTN-C1,Black","18,713","23,986",22,https://www.amazon.in/Thermaltake-Premium-Flexible-Extender-AC-059-CO1OTN-C1/dp/B096T7WGKD/ref=sr_1_260?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-260
B09PY6MK7X,GT 730 4GB DDR3 128 Bit PCI Express 2.0 X 8 (DVI VGA HDMI) Low Profile Graphics Card (with Bracket),"13,259",No ORIGINAL PRICE,156,https://www.amazon.in/GeForce-GT-730-Express-Graphics/dp/B09PY6MK7X/ref=sr_1_261?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-261
B09Q9BSN8X,"Galax GeForce RTX 3050 pci_e (1-Click OC) 8GB GDDR6 128-bit DP*3/HDMI, Black, 35NSL8MD6ZOC","25,499","65,000",22,https://www.amazon.in/Galax-GeForce-1-Click-128-bit-35NSL8MD6ZOC/dp/B09Q9BSN8X/ref=sr_1_262?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-262
B0BJQ6VVN2,Zotac Gaming Geforce RTX 3050 Solo Gddr6 8Gb 128Bit Pcie 4.0 Graphics Card with 1777Mhz Boost Clock & 5 Years Warranty (3 Years Warranty + 2 Years Extended Warranty) - Pci_E_X8,No price,No ORIGINAL PRICE,6,https://www.amazon.in/Zotac-GeForce-Graphics-Warranty-Extended/dp/B0BJQ6VVN2/ref=sr_1_263?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-263
B0BS6V7KX5,"Dpofirs GT710 Graphics Card, 954MHz 1334MHz GDDR3 64bit, PCI Express 2.0, for HDMI, DVI, VGA, with Single Fan, Computer Graphics Card for Office","11,819","23,599",No Rating,https://www.amazon.in/Dpofirs-Graphics-1334MHz-Express-Computer/dp/B0BS6V7KX5/ref=sr_1_264?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-264
B0B2WCTGFV,"Ausvrkkit Graphics Card GPU Support Bracket, Adjustable Height GPU Sag Bracket with Magnet and Non-Slip Sheet, GPU Brace for Prevent Universal VGA Graphics Card Sag, Black","1,955",No ORIGINAL PRICE,645,https://www.amazon.in/Ausvrkkit-Adjustable-Graphics-Non-Slip-Universal/dp/B0B2WCTGFV/ref=sr_1_265?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-265
B0CFSZPGPD,"ASUS Tuf Gaming Rx 7800 Xt Oc Edition 16Gb Gddr6 (Pcie 4.0, 12Gb Gddr6, Hdmi 2.1, Displayport 2.1) - Pci_E_X16","65,507","1,10,000",66,https://www.amazon.in/ASUS-Gaming-7800-Gddr6-Displayport/dp/B0CFSZPGPD/ref=sr_1_266?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-266
B09LV4WLK3,"ZEBRONICS- GT730 4GD3, Powered by NVIDIA, GDDR3 Graphics Memory with 64 bit Memory Bus, Supports PCI Express (pci_e) x 8, Supports DX 12 & OpenGL 4.4, Maximum Supported Resolution 4096 x 2160 @24Hz","3,045","14,999",492,https://www.amazon.in/ZEBRONICS-Graphics-Supports-supported-resolution/dp/B09LV4WLK3/ref=sr_1_267?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-267
B0CGTKHG2Z,"Ultra PCIE4.0 X16 Riser Cable, Dual Reverse Foldable PCI Express Gen4 Graphics Card Extension Cable High Speed for Gaming, Vertical GPU Mount Extender for RTX3090 RTX3080ti RTX3070","8,685","11,685",No Rating,https://www.amazon.in/Foldable-Graphics-Extension-Vertical-RTX3080ti/dp/B0CGTKHG2Z/ref=sr_1_268?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-268
B08RD5VMNN,"MAXSUN NVIDIA GEFORCE GT 1030 2GB ITX Graphics Card GPU GDDR5 Mini ITX Design, HDMI, DVI-D, Single Fan Cooling System","16,596",No ORIGINAL PRICE,568,https://www.amazon.in/MAXSUN-GEFORCE-GT-1030-Graphics/dp/B08RD5VMNN/ref=sr_1_269?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-269
B071L9QT35,"GIGABYTE Geforce Gt 710 2Gb Ddr5 Graphics Card (Gv-N710D5-2Gl) - Pci_E, Gddr5","3,664","10,000","1,338",https://www.amazon.in/nVidia-Gigabyte-Geforce-Graphics-GV-N710D5-2GL/dp/B071L9QT35/ref=sr_1_270?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-270
B081SPGMBD,"ASUS Tuf Gaming Nvidia Geforce GTX 1660 Super Oc Edition Gaming Graphics Card (Pcie 3.0,6Gb Gddr6 Memory,Hdmi,Displayport,Dvi-D,Fhd Gaming,Ip5X Dust Resistance,Space-Grade Lubricant),pci_e_x16","19,400","33,000",996,https://www.amazon.in/ASUS-Displayport-Resistance-Space-Grade-Lubricant/dp/B081SPGMBD/ref=sr_1_271?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-271
B0C2VMPGYC,"GPU Support Bracket, 5V 3PIN Sliding Adjustable Height RGB Graphics Card GPU Brace Support Universal Video Card Anti Sag Brace Holder with Magnetic Base for Desktop Graphic Card (Black)","2,513.00",No ORIGINAL PRICE,No Rating,https://www.amazon.in/Support-Adjustable-Graphics-Universal-Magnetic/dp/B0C2VMPGYC/ref=sr_1_272?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.RPHxSWiCpaiu3j4LuKXLLT0ZN8NDm50eYJkk6sBoIOALHA6mB2fNwo6hfjYHKBb2dGHrOWHX2OpxzZrsfLOgk5sfmMsK9uHpkmOa2BL_8gl00IbPbsdNotz4n-7mWEu3n5nyx-atCr-X7SidN3WGzG9EmPwpFj6eDcnNqMkfLZYn_B-kMI-Mb6dkt86b0rBXzeoI4dc6GY9z7x6cClgYmbJd2EjNuhVBBeEsAC1B9r8.GNmKh-w9pm6ZNowvmbnSH7xgpOQN7TFEBR2I_NVLbYY&dib_tag=se&keywords=rtx+3060&qid=1717861736&sprefix=rtx%2Caps%2C280&sr=8-272
B07WHZQKNJ,"Gigabyte Radeon Rx 5700 Xt Gaming Oc 8G Graphics Card,Pcie 4.0,8Gb 256-Bit Gddr6,Gv-R57Xtgaming Oc-8Gd Video Card,pci_e","59,999","60,000",634,https://www.amazon.in/Gigabyte-Graphics-256-Bit-Gv-R57XTGAMING-OC-8GD/dp/B07WHZQKNJ/ref=sr_1_273?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-273
B07YQHC12H,PNY GeForce GT 1030 2GB Graphic Card (VCGGT10302PB-BB),"14,644","26,359",279,https://www.amazon.in/PNY-GeForce-1030-Graphic-Card/dp/B07YQHC12H/ref=sr_1_274?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-274
B0BNN9954S,"Generic Amd Radeon Rx 6500 Xt Gaming Graphics Card With 4Gb Gddr6, Amd Rdna2 - Pci_E","17,869","34,000",No Rating,https://www.amazon.in/Speedster-Radeon-Gaming-Graphics-GDDR6/dp/B0BNN9954S/ref=sr_1_275?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-275
B008X8Z95W,nVidia Tesla K10 8GB GDDR5 PCI-E x16 Computing Accelerator Processing Unit with Dual GK104 Kepler GPUs,"24,020","25,020",22,https://www.amazon.in/nVidia-Computing-Accelerator-Processing-Kepler/dp/B008X8Z95W/ref=sr_1_276?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-276
B0CTJBC468,PowerColor Fighter AMD Radeon RX 7900 GRE Graphics Card 16GB GDDR6,"1,20,502","1,57,502",5,https://www.amazon.in/PowerColor-Fighter-Radeon-Graphics-GDDR6/dp/B0CTJBC468/ref=sr_1_277?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-277
B0C5S9CHMG,"Gigabyte Gv-R76Gaming Oc-8Gd Radeon Rx 7600 Gaming Oc 8G Graphics Card, 3X Windforce Fans 8Gb 128-Bit Gddr6, Video Card - Pci_E","32,999","91,350",225,https://www.amazon.in/Gigabyte-Gv-R76Gaming-Graphics-Windforce-128-Bit/dp/B0C5S9CHMG/ref=sr_1_278?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-278
B0C5419FB4,Zotac Gaming Geforce RTX 4070 Amp Airo Gddr6X 12Gb 192Bit Pcie 4.0 with Ice Storm Cooling 2.0 Spectra Lighting 2.0 & 3 Years Warranty + 2 Years Extended Warranty - Spiderman Edition - Pci_E_X8,"71,913","1,06,375",7,https://www.amazon.in/Zotac-GeForce-Lighting-Warranty-Extended/dp/B0C5419FB4/ref=sr_1_279?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-279
B08Y746XN7,"GIGABYTE Radeon Rx 6700 Xt Gaming Oc 12G Graphic Card Integrated with 12Gb Gddr6 192-Bit Memory Interface&Windforce 3X Cooling System with Alternate Spinning Fan (Gv-R67Xtgaming Oc-12Gd),pci_e_x16","89,000","1,53,999",7,https://www.amazon.in/GIGABYTE-Integrated-Interface-WINDFORCE-GV-R67XTGAMING/dp/B08Y746XN7/ref=sr_1_280?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-280
B0BZ42BYCX,ASRock AMD Radeon™ RX 6950 XT Phantom Gaming 16GB OC,"74,999","1,30,000",6,https://www.amazon.in/ASRock-RadeonTM-6950-Phantom-Gaming/dp/B0BZ42BYCX/ref=sr_1_281?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-281
B0CB3RBW68,Galax GeForce RTX™ 4060 1-Click OC 2X 8GB GDDR6 128-bit/DP*3/HDMI 2.1/DLSS 3-46NSL8MD8LOC,"32,349","44,000",129,https://www.amazon.in/Galax-GeForce-1-Click-128-bit-3-46NSL8MD8LOC/dp/B0CB3RBW68/ref=sr_1_282?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-282
B09NB9MSWF,"EZDIY-FAB GPU Support Bracket,5V 3PIN ARGB Graphics Card Brace, GPU Support Stand Adjustable Height,Aluminum Video Card Sag Holder","2,709",No ORIGINAL PRICE,299,https://www.amazon.in/EZDIY-FAB-Support-Bracket-Graphics-Adjustable/dp/B09NB9MSWF/ref=sr_1_283?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-283
B0734YGRZT,ASUS pci_e GeForce GT710 2GB GDDR5 64-Bit 0db Low Profile Graphics Card,"4,950","5,960",983,https://www.amazon.in/GeForce-GDDR5-192-Bit-Profile-Graphics/dp/B0734YGRZT/ref=sr_1_284?crid=SH3BJG6FJPPG&dib=eyJ2IjoiMSJ9.uz-2cXn1JNE8CDAQJiMKDUMtzao3lQvFMHbO1anuE3Ttzud92ZKUcDU3DGRzkenDT2xgul1jEYrUhviFUpxnb_ZlBUCu0fnna5faIUMsbf9mh494RSmZdyUzBdnb-1YPalAly6L4JElbvz3SFVv88GUCYzNnTGLOaz_iRgpo1zY3WeDwVONOS0ozS4QWe4CjWBCKB-Evg4VGKBBFPfZVBrTIkeDAjPFWLORM2q4glFc.E_6rgQUhahqQUm9wg5Y1RIpIdPTA_60oaRGrF6BsM1A&dib_tag=se&keywords=rtx+3060&qid=1717861746&sprefix=rtx%2Caps%2C280&sr=8-284
